.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
Cycloheximide_Control,PORCN,ENSG00000102312.24,ENSG00000102312.24:t:48514240-48514365,0.0268,0.0206,5,5,0,chrX,+,ENSG00000102312.24:t:48514240-48514365_48512719-48514240,48512719,48514240,NA,NA,chrX:48512719-48514240,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZDHHC15,ENSG00000102383.14,ENSG00000102383.14:s:75505821-75505847,0.2203,0.0682,2,3,1,chrX,-,ENSG00000102383.14:s:75505821-75505847_75502268-75505821,75502268,75505821,NA,NA,chrX:75502268-75505821,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZDHHC15,ENSG00000102383.14,ENSG00000102383.14:s:75522889-75523502,0.301,0.0659,3,4,0,chrX,-,ENSG00000102383.14:s:75522889-75523502_75478985-75522889,75478985,75522889,NA,NA,chrX:75478985-75522889,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZDHHC15,ENSG00000102383.14,ENSG00000102383.14:t:75478891-75478985,0.3077,0.0692,2,3,0,chrX,-,ENSG00000102383.14:t:75478891-75478985_75478985-75522889,75478985,75522889,NA,NA,chrX:75478985-75522889,target,Delta PSI < 0.05,0,
Cycloheximide_Control,CENPI,ENSG00000102384.14,ENSG00000102384.14:t:101127138-101127266,0.0737,0.048,2,3,1,chrX,+,ENSG00000102384.14:t:101127138-101127266_101120784-101127138,101120784,101127138,NA,NA,chrX:101120784-101127138,target,Delta PSI < 0.05,0,
Cycloheximide_Control,PRPS2,ENSG00000101911.13,ENSG00000101911.13:s:12799207-12799399,0.0731,0.0227,2,2,0,chrX,+,ENSG00000101911.13:s:12799207-12799399_12799399-12809234,12799399,12809234,NA,NA,chrX:12799399-12809234,source,Delta PSI < 0.05,0,
Cycloheximide_Control,AMMECR1,ENSG00000101935.11,ENSG00000101935.11:s:110317599-110318085,0.0624,0.0258,3,4,0,chrX,-,ENSG00000101935.11:s:110317599-110318085_110216632-110317599,110216632,110317599,NA,NA,chrX:110216632-110317599,source,Delta PSI < 0.05,0,
Cycloheximide_Control,AMMECR1,ENSG00000101935.11,ENSG00000101935.11:t:110216518-110216632,0.0707,0.0314,2,3,0,chrX,-,ENSG00000101935.11:t:110216518-110216632_110216632-110317599,110216632,110317599,NA,NA,chrX:110216632-110317599,target,Delta PSI < 0.05,0,
Cycloheximide_Control,STAG2,ENSG00000101972.19,ENSG00000101972.19:t:124021367-124021431,0.1417,0.0393,4,5,0,chrX,+,ENSG00000101972.19:t:124021367-124021431_123961435-124021367,123961435,124021367,NA,NA,chrX:123961435-124021367,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ABCD1,ENSG00000101986.12,ENSG00000101986.12:s:153740092-153740237,0.0065,0.0067,2,3,1,chrX,+,ENSG00000101986.12:s:153740092-153740237_153740237-153740305,153740237,153740305,NA,NA,chrX:153740237-153740305,source,Delta PSI > 0.05,0,
Cycloheximide_Control,ABCD1,ENSG00000101986.12,ENSG00000101986.12:t:153740574-153740719,0.0065,0.0067,2,3,1,chrX,+,ENSG00000101986.12:t:153740574-153740719_153740439-153740574,153740439,153740574,NA,NA,chrX:153740439-153740574,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ARHGEF7,ENSG00000102606.19,ENSG00000102606.19:s:111115277-111115691,0.2262,0.0592,4,5,0,chr13,+,ENSG00000102606.19:s:111115277-111115691_111115691-111205289,111115691,111205289,NA,NA,chr13:111115691-111205289,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DHRS12,ENSG00000102796.12,ENSG00000102796.12:s:51773921-51774124,0.0978,0.0446,4,4,0,chr13,-,ENSG00000102796.12:s:51773921-51774124_51773033-51773930,51773033,51773930,NA,NA,chr13:51773033-51773930,source,Delta PSI < 0.05,0,
Cycloheximide_Control,CLN5,ENSG00000102805.16,ENSG00000102805.16:s:77000458-77005117,0.049,0.0196,2,2,1,chr13,+,ENSG00000102805.16:s:77000458-77005117_77001959-77015409,77001959,77015409,77005118,77008743,chr13:77001959-77015409,source,Delta PSI < 0.05,0,
Cycloheximide_Control,NFAT5,ENSG00000102908.22,ENSG00000102908.22:s:69676895-69677335,0.2738,0.0384,2,2,0,chr16,+,ENSG00000102908.22:s:69676895-69677335_69677335-69684890,69677335,69684890,NA,NA,chr16:69677335-69684890,source,Delta PSI < 0.05,0,
Cycloheximide_Control,FGF14,ENSG00000102466.16,ENSG00000102466.16:s:102402123-102402457,0.1263,0.0334,7,2,0,chr13,-,ENSG00000102466.16:s:102402123-102402457_102401598-102402127,102401598,102402127,102401775,102402122,chr13:102401598-102402127,source,Delta PSI > 0.05,0,
Cycloheximide_Control,FGF14,ENSG00000102466.16,ENSG00000102466.16:t:101875186-101875296,0.004,0.0031,6,7,1,chr13,-,ENSG00000102466.16:t:101875186-101875296_101875296-102193037,101875296,102193037,NA,NA,chr13:101875296-102193037,target,Delta PSI < 0.05,0,
Cycloheximide_Control,CDADC1,ENSG00000102543.14,ENSG00000102543.14:s:49259346-49259523,0.091,0.0293,3,4,0,chr13,+,ENSG00000102543.14:s:49259346-49259523_49259523-49265879,49259523,49265879,NA,NA,chr13:49259523-49265879,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DGKH,ENSG00000102780.17,ENSG00000102780.17:s:42219686-42219794,0.3473,0.0526,3,3,0,chr13,+,ENSG00000102780.17:s:42219686-42219794_42219794-42221264,42219794,42221264,NA,NA,chr13:42219794-42221264,source,Delta PSI > 0.05,0,
Cycloheximide_Control,HSF4,ENSG00000102878.18,ENSG00000102878.18:s:67166185-67166395,0.0743,0.0235,3,2,0,chr16,+,ENSG00000102878.18:s:67166185-67166395_67166369-67166558,67166369,67166558,NA,NA,chr16:67166369-67166558,source,Delta PSI < 0.05,0,
Cycloheximide_Control,SLC38A7,ENSG00000103042.9,ENSG00000103042.9:s:58684717-58684770,0.0791,0.0378,3,4,0,chr16,-,ENSG00000103042.9:s:58684717-58684770_58684083-58684717,58684083,58684717,NA,NA,chr16:58684083-58684717,source,Delta PSI < 0.05,0,
Cycloheximide_Control,NPRL3,ENSG00000103148.17,ENSG00000103148.17:s:130522-130591,0.1304,0.0268,5,6,0,chr16,-,ENSG00000103148.17:s:130522-130591_125073-130522,125073,130522,NA,NA,chr16:125073-130522,source,Delta PSI < 0.05,0,
Cycloheximide_Control,NAGPA,ENSG00000103174.13,ENSG00000103174.13:s:5028880-5030158,0.1355,0.0393,4,4,0,chr16,-,ENSG00000103174.13:s:5028880-5030158_5028365-5028880,5028365,5028880,NA,NA,chr16:5028365-5028880,source,Delta PSI > 0.05,0,
Cycloheximide_Control,NAGPA,ENSG00000103174.13,ENSG00000103174.13:t:5024844-5025685,0.0226,0.0209,4,3,0,chr16,-,ENSG00000103174.13:t:5024844-5025685_5025601-5027135,5025601,5027135,NA,NA,chr16:5025601-5027135,target,Delta PSI < 0.05,0,
Cycloheximide_Control,USP10,ENSG00000103194.16,ENSG00000103194.16:s:84733138-84733503,0.0207,0.0091,5,6,1,chr16,+,ENSG00000103194.16:s:84733138-84733503_84733503-84735056,84733503,84735056,NA,NA,chr16:84733503-84735056,source,Delta PSI > 0.05,0,
Cycloheximide_Control,LONP2,ENSG00000102910.14,ENSG00000102910.14:t:48258618-48258740,0.1198,0.0169,3,3,0,chr16,+,ENSG00000102910.14:t:48258618-48258740_48252365-48258618,48252365,48258618,NA,NA,chr16:48252365-48258618,target,Delta PSI < 0.05,0,
Cycloheximide_Control,LONP2,ENSG00000102910.14,ENSG00000102910.14:t:48361477-48361836,0.0022,0.0015,3,3,1,chr16,+,ENSG00000102910.14:t:48361477-48361836_48357350-48361476,48357350,48361476,48357350,48361476,chr16:48357350-48361476,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF423,ENSG00000102935.12,ENSG00000102935.12:s:49664091-49664225,0.0027,0.0013,2,3,1,chr16,-,ENSG00000102935.12:s:49664091-49664225_49640505-49664091,49640505,49664091,NA,NA,chr16:49640505-49664091,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF423,ENSG00000102935.12,ENSG00000102935.12:t:49635660-49638874,5e-04,0,5,6,1,chr16,-,ENSG00000102935.12:t:49635660-49638874_49638874-49640443,49638874,49640443,NA,NA,chr16:49638874-49640443,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF821,ENSG00000102984.15,ENSG00000102984.15:s:71867893-71868037,0.0443,0.0218,4,3,0,chr16,-,ENSG00000102984.15:s:71867893-71868037_71864242-71867912,71864242,71867912,NA,NA,chr16:71864242-71867912,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF821,ENSG00000102984.15,ENSG00000102984.15:s:71883211-71883275,0.0607,0.0278,2,3,0,chr16,-,ENSG00000102984.15:s:71883211-71883275_71881434-71883211,71881434,71883211,NA,NA,chr16:71881434-71883211,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF821,ENSG00000102984.15,ENSG00000102984.15:t:71864138-71864242,0.0678,0.0304,4,3,0,chr16,-,ENSG00000102984.15:t:71864138-71864242_71864242-71867912,71864242,71867912,NA,NA,chr16:71864242-71867912,target,Delta PSI < 0.05,0,
Cycloheximide_Control,SLC7A6,ENSG00000103064.15,ENSG00000103064.15:t:68273795-68273904,0.1495,0.0473,4,3,1,chr16,+,ENSG00000103064.15:t:68273795-68273904_68266721-68273795,68266721,68273795,NA,NA,chr16:68266721-68273795,target,Delta PSI > 0.05,0,
Cycloheximide_Control,SLC7A6,ENSG00000103064.15,ENSG00000103064.15:t:68273795-68273904,0.0106,0.0104,4,3,0,chr16,+,ENSG00000103064.15:t:68273795-68273904_68266721-68273822,68266721,68273822,NA,NA,chr16:68266721-68273822,target,Delta PSI < 0.05,0,
Cycloheximide_Control,USP10,ENSG00000103194.16,ENSG00000103194.16:t:84740309-84740369,0.0076,1e-04,2,3,1,chr16,+,ENSG00000103194.16:t:84740309-84740369_84735173-84740309,84735173,84740309,NA,NA,chr16:84735173-84740309,target,Delta PSI < 0.05,0,
Cycloheximide_Control,NOMO3,ENSG00000103226.19,ENSG00000103226.19:s:16294168-16294531,0.25,0.0868,2,2,0,chr16,+,ENSG00000103226.19:s:16294168-16294531_16294348-16294627,16294348,16294627,NA,NA,chr16:16294348-16294627,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CAPN15,ENSG00000103326.12,ENSG00000103326.12:s:552863-553041,0.1509,0.0261,5,2,1,chr16,+,ENSG00000103326.12:s:552863-553041_553041-553343,553041,553343,NA,NA,chr16:553041-553343,source,Delta PSI < 0.05,0,
Cycloheximide_Control,HSDL1,ENSG00000103160.12,ENSG00000103160.12:t:84122973-84123344,0.0049,0.0041,2,2,1,chr16,-,ENSG00000103160.12:t:84122973-84123344_84123200-84129548,84123200,84129548,84123345,84124122,chr16:84123200-84129548,target,Delta PSI > 0.05,0,
Cycloheximide_Control,ZNF500,ENSG00000103199.14,ENSG00000103199.14:s:4765565-4766099,0.0112,0.0086,4,3,1,chr16,-,ENSG00000103199.14:s:4765565-4766099_4764778-4765565,4764778,4765565,4762757,4765564,chr16:4764778-4765565,source,Delta PSI < 0.05,0,
Cycloheximide_Control,LMF1,ENSG00000103227.19,ENSG00000103227.19:s:869883-870066,0.0312,0.0239,3,3,1,chr16,-,ENSG00000103227.19:s:869883-870066_869056-869963,869056,869963,NA,NA,chr16:869056-869963,source,Delta PSI < 0.05,0,
Cycloheximide_Control,EEF2K,ENSG00000103319.12,ENSG00000103319.12:s:22257253-22257385,0.5819,0.0607,2,3,1,chr16,+,ENSG00000103319.12:s:22257253-22257385_22257385-22258494,22257385,22258494,NA,NA,chr16:22257385-22258494,source,Delta PSI > 0.05,0,
Cycloheximide_Control,EEF2K,ENSG00000103319.12,ENSG00000103319.12:t:22258494-22258827,0.4025,0.053,2,3,1,chr16,+,ENSG00000103319.12:t:22258494-22258827_22257385-22258494,22257385,22258494,NA,NA,chr16:22257385-22258494,target,Delta PSI > 0.05,0,
Cycloheximide_Control,CORO7-PAM16,ENSG00000103426.12,ENSG00000103426.12:s:4387986-4388068,0.0334,0.0142,3,4,1,chr16,-,ENSG00000103426.12:s:4387986-4388068_4367442-4387986,4367442,4387986,NA,NA,chr16:4367442-4387986,source,Delta PSI > 0.05,0,
Cycloheximide_Control,RPGRIP1L,ENSG00000103494.16,ENSG00000103494.16:s:53695631-53696295,0.0747,0.0289,2,3,0,chr16,-,ENSG00000103494.16:s:53695631-53696295_53695458-53696151,53695458,53696151,NA,NA,chr16:53695458-53696151,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DTWD1,ENSG00000104047.15,ENSG00000104047.15:s:49625113-49625521,0.0445,0.021,7,5,0,chr15,+,ENSG00000104047.15:s:49625113-49625521_49625431-49631001,49625431,49631001,NA,NA,chr15:49625431-49631001,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DTWD1,ENSG00000104047.15,ENSG00000104047.15:s:49625113-49625521,0.0187,0.0156,7,5,1,chr15,+,ENSG00000104047.15:s:49625113-49625521_49625431-49634536,49625431,49634536,NA,NA,chr15:49625431-49634536,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DTWD1,ENSG00000104047.15,ENSG00000104047.15:s:49632159-49632302,0.0362,0.0227,2,3,0,chr15,+,ENSG00000104047.15:s:49632159-49632302_49632302-49633520,49632302,49633520,NA,NA,chr15:49632302-49633520,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DTWD1,ENSG00000104047.15,ENSG00000104047.15:t:49634536-49634794,0.0255,0.0188,3,4,1,chr15,+,ENSG00000104047.15:t:49634536-49634794_49625431-49634536,49625431,49634536,NA,NA,chr15:49625431-49634536,target,Delta PSI < 0.05,0,
Cycloheximide_Control,DMXL2,ENSG00000104093.14,ENSG00000104093.14:s:51453248-51453641,0.0568,0.0158,2,3,0,chr15,-,ENSG00000104093.14:s:51453248-51453641_51450346-51453550,51450346,51453550,NA,NA,chr15:51450346-51453550,source,Delta PSI < 0.05,0,
Cycloheximide_Control,SPG11,ENSG00000104133.16,ENSG00000104133.16:s:44600260-44600632,0.2229,0.0274,2,3,1,chr15,-,ENSG00000104133.16:s:44600260-44600632_44598373-44600467,44598373,44600467,NA,NA,chr15:44598373-44600467,source,Delta PSI > 0.05,0,
Cycloheximide_Control,SPG11,ENSG00000104133.16,ENSG00000104133.16:t:44597385-44598373,0.2036,0.0227,2,3,1,chr15,-,ENSG00000104133.16:t:44597385-44598373_44598373-44600467,44598373,44600467,NA,NA,chr15:44598373-44600467,target,Delta PSI > 0.05,0,
Cycloheximide_Control,CSPP1,ENSG00000104218.16,ENSG00000104218.16:t:67072940-67074351,0.4271,0.0381,5,5,0,chr8,+,ENSG00000104218.16:t:67072940-67074351_67064538-67074243,67064538,67074243,NA,NA,chr8:67064538-67074243,target,Delta PSI > 0.05,0,
Cycloheximide_Control,CSPP1,ENSG00000104218.16,ENSG00000104218.16:t:67105905-67105975,0.0418,0.0166,3,4,0,chr8,+,ENSG00000104218.16:t:67105905-67105975_67095732-67105905,67095732,67105905,NA,NA,chr8:67095732-67105905,target,Delta PSI < 0.05,0,
Cycloheximide_Control,INTS9,ENSG00000104299.15,ENSG00000104299.15:t:28837637-28837776,0.1209,0.0307,3,4,0,chr8,-,ENSG00000104299.15:t:28837637-28837776_28837776-28850213,28837776,28850213,NA,NA,chr8:28837776-28850213,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZC2HC1A,ENSG00000104427.12,ENSG00000104427.12:s:78698414-78698513,0.0516,0.0175,2,3,0,chr8,+,ENSG00000104427.12:s:78698414-78698513_78698513-78711990,78698513,78711990,NA,NA,chr8:78698513-78711990,source,Delta PSI < 0.05,0,
Cycloheximide_Control,STMN2,ENSG00000104435.14,ENSG00000104435.14:s:79611117-79611214,0.0269,0.0113,8,7,1,chr8,+,ENSG00000104435.14:s:79611117-79611214_79611214-79616822,79611214,79616822,79611215,79611734,chr8:79611214-79616822,source,Delta PSI < 0.05,0,
Cycloheximide_Control,KLHDC4,ENSG00000104731.14,ENSG00000104731.14:s:87707812-87708075,0.1492,0.038,3,3,1,chr16,-,ENSG00000104731.14:s:87707812-87708075_87696656-87707958,87696656,87707958,87703433,87707811,chr16:87696656-87707958,source,Delta PSI < 0.05,0,
Cycloheximide_Control,AMH,ENSG00000104899.8,ENSG00000104899.8:t:2250652-2250760,0.0866,0.0205,3,3,0,chr19,+,ENSG00000104899.8:t:2250652-2250760_2250479-2250652,2250479,2250652,2250480,2250651,chr19:2250479-2250652,target,Delta PSI < 0.05,0,
Cycloheximide_Control,CLASRP,ENSG00000104859.15,ENSG00000104859.15:s:45057750-45058253,0.1654,0.0161,2,2,0,chr19,+,ENSG00000104859.15:s:45057750-45058253_45057882-45059268,45057882,45059268,NA,NA,chr19:45057882-45059268,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CCDC130,ENSG00000104957.14,ENSG00000104957.14:t:13761391-13761568,0.0503,0.0208,4,3,1,chr19,+,ENSG00000104957.14:t:13761391-13761568_13759265-13761491,13759265,13761491,13759628,13761390,chr19:13759265-13761491,target,Delta PSI < 0.05,0,
Cycloheximide_Control,CCDC130,ENSG00000104957.14,ENSG00000104957.14:t:13761391-13761568,0.6241,0.0477,4,3,0,chr19,+,ENSG00000104957.14:t:13761391-13761568_13759272-13761491,13759272,13761491,13759628,13761390,chr19:13759272-13761491,target,Delta PSI > 0.05,0,
Cycloheximide_Control,PPP6R1,ENSG00000105063.19,ENSG00000105063.19:s:55240945-55241079,0.0483,0.0121,4,2,1,chr19,-,ENSG00000105063.19:s:55240945-55241079_55240492-55240944,55240492,55240944,55240492,55240944,chr19:55240492-55240944,source,Delta PSI < 0.05,0,
Cycloheximide_Control,POP4,ENSG00000105171.10,ENSG00000105171.10:t:29611514-29611939,0.0327,0.0133,3,3,0,chr19,+,ENSG00000105171.10:t:29611514-29611939_29608709-29611862,29608709,29611862,NA,NA,chr19:29608709-29611862,target,Delta PSI < 0.05,0,
Cycloheximide_Control,CACTIN,ENSG00000105298.14,ENSG00000105298.14:s:3614386-3616692,0.3337,0.0312,2,2,0,chr19,-,ENSG00000105298.14:s:3614386-3616692_3613586-3614386,3613586,3614386,NA,NA,chr19:3613586-3614386,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CCDC9,ENSG00000105321.14,ENSG00000105321.14:s:47271274-47271953,2e-04,0,4,3,1,chr19,+,ENSG00000105321.14:s:47271274-47271953_47271672-47272069,47271672,47272069,NA,NA,chr19:47271672-47272069,source,Delta PSI < 0.05,0,
Cycloheximide_Control,CCDC9,ENSG00000105321.14,ENSG00000105321.14:t:47258089-47258403,0.0581,0.0154,3,3,0,chr19,+,ENSG00000105321.14:t:47258089-47258403_47257654-47258330,47257654,47258330,NA,NA,chr19:47257654-47258330,target,Delta PSI < 0.05,0,
Cycloheximide_Control,BABAM1,ENSG00000105393.16,ENSG00000105393.16:s:17267376-17267527,0.1092,0.0134,7,3,0,chr19,+,ENSG00000105393.16:s:17267376-17267527_17267527-17268756,17267527,17268756,17267528,17268475,chr19:17267527-17268756,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF175,ENSG00000105497.8,ENSG00000105497.8:s:51581368-51581604,0.0655,0.0251,2,2,1,chr19,+,ENSG00000105497.8:s:51581368-51581604_51581604-51581787,51581604,51581787,NA,NA,chr19:51581604-51581787,source,Delta PSI < 0.05,0,
Cycloheximide_Control,MAST1,ENSG00000105613.10,ENSG00000105613.10:s:12833951-12834006,0.0127,0.0127,3,3,1,chr19,+,ENSG00000105613.10:s:12833951-12834006_12834006-12847290,12834006,12847290,NA,NA,chr19:12834006-12847290,source,Delta PSI < 0.05,0,
Cycloheximide_Control,MAST1,ENSG00000105613.10,ENSG00000105613.10:s:12840991-12841066,6e-04,0,4,4,1,chr19,+,ENSG00000105613.10:s:12840991-12841066_12841066-12842139,12841066,12842139,12841067,12842138,chr19:12841066-12842139,source,Delta PSI < 0.05,0,
Cycloheximide_Control,MAST1,ENSG00000105613.10,ENSG00000105613.10:s:12840991-12841066,0.0168,0.0095,4,4,1,chr19,+,ENSG00000105613.10:s:12840991-12841066_12841067-12842138,12841067,12842138,12841067,12842138,chr19:12841067-12842138,source,Delta PSI < 0.05,0,
Cycloheximide_Control,MAST1,ENSG00000105613.10,ENSG00000105613.10:t:12843529-12843607,0.0171,0.0097,4,3,1,chr19,+,ENSG00000105613.10:t:12843529-12843607_12842191-12843528,12842191,12843528,12842191,12843528,chr19:12842191-12843528,target,Delta PSI < 0.05,0,
Cycloheximide_Control,TFPT,ENSG00000105619.14,ENSG00000105619.14:s:54114438-54114700,0.1468,0.0188,5,4,1,chr19,-,ENSG00000105619.14:s:54114438-54114700_54110121-54114438,54110121,54114438,54111030,54114437,chr19:54110121-54114438,source,Delta PSI > 0.05,0,
Cycloheximide_Control,TFPT,ENSG00000105619.14,ENSG00000105619.14:t:54110051-54110121,0.1583,0.0202,3,2,1,chr19,-,ENSG00000105619.14:t:54110051-54110121_54110121-54114438,54110121,54114438,54110122,54110787,chr19:54110121-54114438,target,Delta PSI > 0.05,0,
Cycloheximide_Control,CRTC1,ENSG00000105662.16,ENSG00000105662.16:s:18742910-18743026,0.1065,0.0239,3,4,0,chr19,+,ENSG00000105662.16:s:18742910-18743026_18743026-18744108,18743026,18744108,NA,NA,chr19:18743026-18744108,source,Delta PSI < 0.05,0,
Cycloheximide_Control,CARD8,ENSG00000105483.18,ENSG00000105483.18:s:48230777-48231006,0.2176,0.0609,2,2,0,chr19,-,ENSG00000105483.18:s:48230777-48231006_48230697-48230777,48230697,48230777,NA,NA,chr19:48230697-48230777,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CARD8,ENSG00000105483.18,ENSG00000105483.18:s:48249523-48249668,0.0344,0.0213,3,4,0,chr19,-,ENSG00000105483.18:s:48249523-48249668_48242644-48249523,48242644,48249523,NA,NA,chr19:48242644-48249523,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DBP,ENSG00000105516.11,ENSG00000105516.11:t:48633086-48633655,0.1198,0.0291,4,4,0,chr19,-,ENSG00000105516.11:t:48633086-48633655_48633655-48635580,48633655,48635580,NA,NA,chr19:48633655-48635580,target,Delta PSI < 0.05,0,
Cycloheximide_Control,CRTC1,ENSG00000105662.16,ENSG00000105662.16:t:18745823-18745960,0.1211,0.0224,2,3,0,chr19,+,ENSG00000105662.16:t:18745823-18745960_18744155-18745823,18744155,18745823,NA,NA,chr19:18744155-18745823,target,Delta PSI > 0.05,0,
Cycloheximide_Control,SIPA1L3,ENSG00000105738.11,ENSG00000105738.11:s:38141184-38141435,0.0425,0.0224,2,3,1,chr19,+,ENSG00000105738.11:s:38141184-38141435_38141435-38152840,38141435,38152840,NA,NA,chr19:38141435-38152840,source,Delta PSI < 0.05,0,
Cycloheximide_Control,SIPA1L3,ENSG00000105738.11,ENSG00000105738.11:t:38029089-38029156,0.0057,0.0074,3,4,1,chr19,+,ENSG00000105738.11:t:38029089-38029156_38008195-38029089,38008195,38029089,NA,NA,chr19:38008195-38029089,target,Delta PSI < 0.05,0,
Cycloheximide_Control,SIPA1L3,ENSG00000105738.11,ENSG00000105738.11:t:38152840-38152967,0.0357,0.0201,2,3,1,chr19,+,ENSG00000105738.11:t:38152840-38152967_38141435-38152840,38141435,38152840,NA,NA,chr19:38141435-38152840,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ETHE1,ENSG00000105755.8,ENSG00000105755.8:s:43526515-43526659,0.297,0.053,3,3,0,chr19,-,ENSG00000105755.8:s:43526515-43526659_43511566-43526515,43511566,43526515,NA,NA,chr19:43511566-43526515,source,Delta PSI > 0.05,0,
Cycloheximide_Control,ETHE1,ENSG00000105755.8,ENSG00000105755.8:s:43526937-43527230,0.0203,0.0151,3,3,1,chr19,-,ENSG00000105755.8:s:43526937-43527230_43511566-43527097,43511566,43527097,NA,NA,chr19:43511566-43527097,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ETHE1,ENSG00000105755.8,ENSG00000105755.8:t:43511437-43511566,0.2717,0.045,3,4,0,chr19,-,ENSG00000105755.8:t:43511437-43511566_43511566-43526515,43511566,43526515,NA,NA,chr19:43511566-43526515,target,Delta PSI > 0.05,0,
Cycloheximide_Control,DNAJC2,ENSG00000105821.15,ENSG00000105821.15:s:103326543-103326684,0.0741,0.0174,3,4,1,chr7,-,ENSG00000105821.15:s:103326543-103326684_103325700-103326543,103325700,103326543,NA,NA,chr7:103325700-103326543,source,Delta PSI < 0.05,0,
Cycloheximide_Control,GRIK5,ENSG00000105737.9,ENSG00000105737.9:s:42065692-42065820,0.0874,0.0224,2,2,1,chr19,-,ENSG00000105737.9:s:42065692-42065820_42065387-42065714,42065387,42065714,NA,NA,chr19:42065387-42065714,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF85,ENSG00000105750.15,ENSG00000105750.15:s:20934949-20935047,0.0821,0.0213,6,7,1,chr19,+,ENSG00000105750.15:s:20934949-20935047_20935047-20935693,20935047,20935693,NA,NA,chr19:20935047-20935693,source,Delta PSI < 0.05,0,
Cycloheximide_Control,RASA4,ENSG00000105808.18,ENSG00000105808.18:s:102590159-102590296,0.1882,0.0562,2,3,0,chr7,-,ENSG00000105808.18:s:102590159-102590296_102588445-102590159,102588445,102590159,NA,NA,chr7:102588445-102590159,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DNAJB6,ENSG00000105993.15,ENSG00000105993.15:s:157385541-157386324,0.1278,0.0173,2,3,1,chr7,+,ENSG00000105993.15:s:157385541-157386324_157385611-157416016,157385611,157416016,NA,NA,chr7:157385611-157416016,source,Delta PSI > 0.05,0,
Cycloheximide_Control,IQCE,ENSG00000106012.18,ENSG00000106012.18:s:2558972-2559217,7e-04,1e-04,5,6,1,chr7,+,ENSG00000106012.18:s:2558972-2559217_2559217-2564878,2559217,2564878,NA,NA,chr7:2559217-2564878,source,Delta PSI < 0.05,0,
Cycloheximide_Control,IQCE,ENSG00000106012.18,ENSG00000106012.18:t:2567116-2567163,0.0015,9e-04,4,4,1,chr7,+,ENSG00000106012.18:t:2567116-2567163_2565071-2567116,2565071,2567116,NA,NA,chr7:2565071-2567116,target,Delta PSI < 0.05,0,
Cycloheximide_Control,SNX8,ENSG00000106266.11,ENSG00000106266.11:s:2314328-2314441,0.0363,0.0233,2,3,1,chr7,-,ENSG00000106266.11:s:2314328-2314441_2280470-2314328,2280470,2314328,NA,NA,chr7:2280470-2314328,source,Delta PSI < 0.05,0,
Cycloheximide_Control,TAF6,ENSG00000106290.15,ENSG00000106290.15:s:100118396-100118653,0.042,0.0254,4,3,0,chr7,-,ENSG00000106290.15:s:100118396-100118653_100114268-100118396,100114268,100118396,100116634,100118395,chr7:100114268-100118396,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DUS4L,ENSG00000105865.11,ENSG00000105865.11:t:107574893-107575742,0.2772,0.034,3,4,0,chr7,+,ENSG00000105865.11:t:107574893-107575742_107573883-107575188,107573883,107575188,NA,NA,chr7:107573883-107575188,target,Delta PSI > 0.05,0,
Cycloheximide_Control,MPP6,ENSG00000105926.16,ENSG00000105926.16:t:24641716-24641868,0.0459,0.0125,3,4,0,chr7,+,ENSG00000105926.16:t:24641716-24641868_24573593-24641716,24573593,24641716,NA,NA,chr7:24573593-24641716,target,Delta PSI < 0.05,0,
Cycloheximide_Control,LMBR1,ENSG00000105983.23,ENSG00000105983.23:t:156679077-156679306,0.0046,0.0052,3,3,1,chr7,-,ENSG00000105983.23:t:156679077-156679306_156679306-156681829,156679306,156681829,156679307,156680442,chr7:156679306-156681829,target,Delta PSI < 0.05,0,
