"","gene_name","paste_into_igv_junction","Control_Control","Cycloheximide_Control","Control_TDP43KD","Cycloheximide_TDP43KD","code","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensgene","symbol","gene_color","category"
"178","CARMIL1","chr6:25500235-25509656",0.04825,0.03565,0.1105,0.0277,"CARMIL1_chr6:25500235-25509656","ENSG00000079691.18",728.565532625296,0.54506498408136,0.081325251475974,6.70228464331757,2.05185846741766e-11,7.88152417843956e-11,"ENSG00000079691","CARMIL1","up","anti-dark"
"179","TNS1","chr2:217987044-217990942",0.0131,0.0313,0.4377,NA,"TNS1_chr2:217987044-217990942","ENSG00000079308.20",1720.01058600019,-1.72698545798586,0.0780690399305458,-22.121259074305,1.97343344027106e-108,5.97865583726783e-107,"ENSG00000079308","TNS1","down",NA
"180","CIC","chr19:42269381-42270505",0.0081,0.0073,0.1294,0.0581,"CIC_chr19:42269381-42270505","ENSG00000079432.9",7756.12697469776,0.451648909430152,0.0606731785196369,7.4439632214748,9.77087130308878e-14,4.15737693166578e-13,"ENSG00000079432","CIC","up","else"
"181","SLC35C2","chr20:46358958-46364015",0.00435,0.0218,0.0982,0.1598,"SLC35C2_chr20:46358958-46364015","ENSG00000080189.15",2819.34834796717,0.0200149790373306,0.0616105923932717,0.324862629295485,0.745285041611812,0.821767202359543,"ENSG00000080189","SLC35C2","not_sign","else"
"182","SLC35C2","chr20:46358958-46364371",0.009,0.0412,0.1015,0.0861,"SLC35C2_chr20:46358958-46364371","ENSG00000080189.15",2819.34834796717,0.0200149790373306,0.0616105923932717,0.324862629295485,0.745285041611812,0.821767202359543,"ENSG00000080189","SLC35C2","not_sign","else"
"183","EPHA6","chr3:96866889-96948656",0.0394,0.0355,0.0546,0.2313,"EPHA6_chr3:96866889-96948656","ENSG00000080224.18",329.61103150783,0.770835493126056,0.127686641954813,6.03693136043819,1.57072495025325e-09,5.49331016242252e-09,"ENSG00000080224","EPHA6","up","else"
"184","MOK","chr14:102233789-102235365",0.0042,0.0082,0.173,0.0505,"MOK_chr14:102233789-102235365","ENSG00000080823.23",766.744558170823,1.75568489773996,0.101999812831972,17.2126286215069,2.13516128613425e-66,3.49365588574822e-65,"ENSG00000080823","MOK","up","else"
"185","RBL1","chr20:37083461-37088989",0.0417,0.0305,0.1875,0.035,"RBL1_chr20:37083461-37088989","ENSG00000080839.12",1332.15862981545,0.95975538377174,0.101201975085603,9.48356376404633,2.45743755724523e-21,1.37277354583579e-20,"ENSG00000080839","RBL1","up","anti-dark"
"186","IGSF9B","chr11:133912007-133913418",0.004,0.007,0.18945,0.063,"IGSF9B_chr11:133912007-133913418","ENSG00000080854.16",7398.48950712449,0.217682091894932,0.0942276365177698,2.31017247104442,0.0208786074882098,0.0400616799418239,"ENSG00000080854","IGSF9B","up","else"
"187","MEF2C","chr5:88722827-88728493",0.0041,0.0305,0.1011,0.0289,"MEF2C_chr5:88722827-88728493","ENSG00000081189.16",819.430582828026,0.0256461650605081,0.101103599886047,0.253662234474476,0.799756512444355,0.862418135509612,"ENSG00000081189","MEF2C","not_sign","anti-dark"
"188","MEF2C","chr5:88761125-88804598",0.0067,0.001,0.1147,6e-04,"MEF2C_chr5:88761125-88804598","ENSG00000081189.16",819.430582828026,0.0256461650605081,0.101103599886047,0.253662234474476,0.799756512444355,0.862418135509612,"ENSG00000081189","MEF2C","not_sign","anti-dark"
"189","RIMS1","chr6:72265052-72265960",0.0125,0.0134,0.1034,0.0479,"RIMS1_chr6:72265052-72265960","ENSG00000079841.19",2315.69071575822,0.725284234103224,0.0897406208486602,8.08200597727481,6.37099817269856e-16,2.95688563688158e-15,"ENSG00000079841","RIMS1","up","anti-dark"
"190","RFX3","chr9:3277461-3293077",0.01565,0.0359,0.0141,0.10765,"RFX3_chr9:3277461-3293077","ENSG00000080298.16",1739.75483842485,1.2369573083807,0.106174130895277,11.6502701547965,2.28732543834804e-31,1.72552252973576e-30,"ENSG00000080298","RFX3","up","dark"
"191","RFX3","chr9:3523761-3525747",0.0071,0.0249,0.1045,0.0426,"RFX3_chr9:3523761-3525747","ENSG00000080298.16",1739.75483842485,1.2369573083807,0.106174130895277,11.6502701547965,2.28732543834804e-31,1.72552252973576e-30,"ENSG00000080298","RFX3","up","anti-dark"
"192","RFX3","chr9:3395596-3488776",0.0059,0.0403,0.1166,0.0246,"RFX3_chr9:3395596-3488776","ENSG00000080298.16",1739.75483842485,1.2369573083807,0.106174130895277,11.6502701547965,2.28732543834804e-31,1.72552252973576e-30,"ENSG00000080298","RFX3","up","anti-dark"
"193","RFX3","chr9:3395596-3420788",0.0059,0.0131,0.114,0.0286,"RFX3_chr9:3395596-3420788","ENSG00000080298.16",1739.75483842485,1.2369573083807,0.106174130895277,11.6502701547965,2.28732543834804e-31,1.72552252973576e-30,"ENSG00000080298","RFX3","up","anti-dark"
"194","DLGAP4","chr20:36462599-36465265",0.0436,0.0467,0.49215,0.0322,"DLGAP4_chr20:36462599-36465265","ENSG00000080845.19",4662.6540052092,-0.336005949990059,0.0419963579453647,-8.00083546357014,1.23577828806611e-15,5.67509377106355e-15,"ENSG00000080845","DLGAP4","down","anti-dark"
"195","DLGAP4","chr20:36497066-36499242",0.0041,0.0105,0.42555,0.44235,"DLGAP4_chr20:36497066-36499242","ENSG00000080845.19",4662.6540052092,-0.336005949990059,0.0419963579453647,-8.00083546357014,1.23577828806611e-15,5.67509377106355e-15,"ENSG00000080845","DLGAP4","down","else"
"196","DLGAP4","chr20:36499321-36499588",7e-04,0.0027,0.4595,0.5359,"DLGAP4_chr20:36499321-36499588","ENSG00000080845.19",4662.6540052092,-0.336005949990059,0.0419963579453647,-8.00083546357014,1.23577828806611e-15,5.67509377106355e-15,"ENSG00000080845","DLGAP4","down","else"
"197","AP4E1","chr15:50930971-50941442",0.0247,0.02895,NA,0.1133,"AP4E1_chr15:50930971-50941442","ENSG00000081014.11",2130.81327967194,1.54101365782848,0.0626318122834511,24.6043280825781,1.13539243030569e-133,4.94426357966098e-132,"ENSG00000081014","AP4E1","up",NA
"198","DELE1","chr5:141934586-141936854",0.011,0.0339,0.0747,0.1187,"DELE1_chr5:141934586-141936854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"else"
"199","RNF13","chr3:149813353-149813925",0.0019,0.0335,0.49715,0.5309,"RNF13_chr3:149813353-149813925","ENSG00000082996.20",1471.09205045449,0.17746375366752,0.101941514475291,1.74083889748895,0.0817118216245621,0.13775410267186,"ENSG00000082996","RNF13","not_sign","else"
"200","COBLL1","chr2:164678883-164692221",0.0208,0.0438,0.0642,0.2551,"COBLL1_chr2:164678883-164692221","ENSG00000082438.18",626.823187406788,-0.317778532842923,0.116127142298415,-2.73647079014758,0.00621021080462244,0.0129332249474471,"ENSG00000082438","COBLL1","down","else"
"201","COBLL1","chr2:164699499-164704444",0.01405,0.01335,0.01965,0.13935,"COBLL1_chr2:164699499-164704444","ENSG00000082438.18",626.823187406788,-0.317778532842923,0.116127142298415,-2.73647079014758,0.00621021080462244,0.0129332249474471,"ENSG00000082438","COBLL1","down","dark"
"202","COBLL1","chr2:164727144-164727969",0.025,0.0447,0.1827,0.0835,"COBLL1_chr2:164727144-164727969","ENSG00000082438.18",626.823187406788,-0.317778532842923,0.116127142298415,-2.73647079014758,0.00621021080462244,0.0129332249474471,"ENSG00000082438","COBLL1","down","else"
"203","COBLL1","chr2:164722522-164727106",0.025,0.0338,0.1209,0.0521,"COBLL1_chr2:164722522-164727106","ENSG00000082438.18",626.823187406788,-0.317778532842923,0.116127142298415,-2.73647079014758,0.00621021080462244,0.0129332249474471,"ENSG00000082438","COBLL1","down","else"
"204","TRAF5","chr1:211365468-211366391",0.003,0.044,0.0105,0.1965,"TRAF5_chr1:211365468-211366391","ENSG00000082512.15",2012.65123793717,-0.335502575775149,0.0696351825317539,-4.81800382474992,1.45001591972108e-06,4.25914145536916e-06,"ENSG00000082512","TRAF5","down","dark"
"205","REST","chr4:56919870-56929841",0.01785,0.03095,0.1195,0.0641,"REST_chr4:56919870-56929841","ENSG00000084093.19",1271.22974972492,1.29480518925804,0.115084044515825,11.2509531160941,2.29102852074493e-29,1.6339625998184e-28,"ENSG00000084093","REST","up","else"
"206","PIBF1","chr13:72931267-72998822",0.02065,0.0438,0.10085,0.03525,"PIBF1_chr13:72931267-72998822","ENSG00000083535.16",2295.2171501004,1.60088906013616,0.084502157093838,18.9449490426429,4.8606129844813e-80,9.98447547419532e-79,"ENSG00000083535","PIBF1","up","anti-dark"
"207","RRAGB","chrX:55717788-55719314",0.0123,0.0232,0.1148,0.0037,"RRAGB_chrX:55717788-55719314","ENSG00000083750.13",404.610236620363,0.445648857062721,0.107088455637375,4.16150232450625,3.16160779307607e-05,8.41561643152665e-05,"ENSG00000083750","RRAGB","up","anti-dark"
"208","SLC27A5","chr19:58498691-58499123",0.01695,0.02585,0.04775,0.10065,"SLC27A5_chr19:58498691-58499123","ENSG00000083807.10",265.657221918544,-0.597732294609279,0.112609201627586,-5.30802355375949,1.10820324381488e-07,3.49950713557144e-07,"ENSG00000083807","SLC27A5","down","dark"
"209","NCOA1","chr2:24556055-24564295",0.0095,0.0223,0.0569,0.1418,"NCOA1_chr2:24556055-24564295","ENSG00000084676.16",4526.72199073063,0.702577036727499,0.09219410952896,7.62062826266363,2.52443980231922e-14,1.10028143264014e-13,"ENSG00000084676","NCOA1","up","else"
"210","EFR3B","chr2:25131907-25132903",0.0099,0.0189,0.0035,0.1053,"EFR3B_chr2:25131907-25132903","ENSG00000084710.14",3007.84367356848,-0.860346400195764,0.0608937084774985,-14.1286583081679,2.529170786745e-45,2.67099041469293e-44,"ENSG00000084710","EFR3B","down","dark"
"211","WDR47","chr1:108983451-108991254",0.00485,0.0473,0.0054,0.1069,"WDR47_chr1:108983451-108991254","ENSG00000085433.17",2271.49752345577,-0.247481186099989,0.056945655999363,-4.34591860883572,1.38693994039442e-05,3.79151174360924e-05,"ENSG00000085433","WDR47","down","dark"
"212","DDHD2","chr8:38260147-38270820",0.0028,0.014,5e-04,0.26055,"DDHD2_chr8:38260147-38270820","ENSG00000085788.14",2140.64653585862,-0.341963736491338,0.0865065529724274,-3.95303852414896,7.71650076585233e-05,0.000198198398428857,"ENSG00000085788","DDHD2","down","dark"
"213","UIMC1","chr5:176980390-176982469",0.0036,0.0468,0.0425,0.1942,"UIMC1_chr5:176980390-176982469","ENSG00000087206.17",3484.4993277856,1.8676634559052,0.0846820298931411,22.0550151934475,8.55029440893389e-108,2.55587553572623e-106,"ENSG00000087206","UIMC1","up","dark"
"214","OGFOD1","chr16:56453960-56458548",0.0011,0.0026,0.0034,0.19445,"OGFOD1_chr16:56453960-56458548","ENSG00000087263.17",4756.42801277944,0.778802253285667,0.0459518622947621,16.9482196018515,1.98370514543189e-64,3.11377391899928e-63,"ENSG00000087263","OGFOD1","up","dark"
"215","GMCL1","chr2:69849742-69861278",0.00805,0.04415,0.04015,0.11045,"GMCL1_chr2:69849742-69861278","ENSG00000087338.5",1219.67014223593,-0.169269602255564,0.115481587641725,-1.46577134686365,0.142710589537095,0.222481826383408,"ENSG00000087338","GMCL1","not_sign","dark"
"216","EPB41L1","chr20:36198041-36205849",0.0011,0.0093,0.4332,0.076,"EPB41L1_chr20:36198041-36205849","ENSG00000088367.23",3570.27636579702,-1.42148837110794,0.0887829511407598,-16.0108258718981,1.07375048892689e-57,1.47534631731184e-56,"ENSG00000088367","EPB41L1","down","else"
"217","EPB41L1","chr20:36207780-36209488",0.0019,0.0152,0.51265,0.0788,"EPB41L1_chr20:36207780-36209488","ENSG00000088367.23",3570.27636579702,-1.42148837110794,0.0887829511407598,-16.0108258718981,1.07375048892689e-57,1.47534631731184e-56,"ENSG00000088367","EPB41L1","down","else"
"218","CRLS1","chr20:6015490-6026171",0.0014,0.0075,0.26695,0.10495,"CRLS1_chr20:6015490-6026171","ENSG00000088766.12",1699.67063184278,-0.689195943950153,0.0879680255626055,-7.83461876678889,4.70267374762665e-15,2.11269500550672e-14,"ENSG00000088766","CRLS1","down","else"
"219","ASAP3","chr1:23441845-23442186",0.0106,0.0101,0.0028,0.1146,"ASAP3_chr1:23441845-23442186","ENSG00000088280.20",907.397897068016,0.245098813503329,0.0954549732721632,2.56769034762074,0.0102378563758095,0.0206792303480949,"ENSG00000088280","ASAP3","up","dark"
"220","DOCK9","chr13:98826887-98829643",0.04705,0.0487,0.0044,0.15215,"DOCK9_chr13:98826887-98829643","ENSG00000088387.21",539.946921295998,0.12552488206976,0.197298001791556,0.636219733245833,0.524633213036715,0.63739205152239,"ENSG00000088387","DOCK9","not_sign","dark"
"221","XRN2","chr20:21344941-21346415",0.0045,0.0116,0.0027,0.35555,"XRN2_chr20:21344941-21346415","ENSG00000088930.8",9986.80893951311,0.674859907673186,0.043018252038169,15.6877575377633,1.83421578352927e-55,2.40130550960346e-54,"ENSG00000088930","XRN2","up","dark"
"222","C20orf194","chr20:3344699-3348525",0.0139,0.0012,0.0547,0.382,"C20orf194_chr20:3344699-3348525","ENSG00000088854.13",2883.08825666914,1.45624677356121,0.0576854991048808,25.244589995027,1.29859738227499e-140,6.2746904042567e-139,"ENSG00000088854","C20orf194","up","else"
"223","C20orf194","chr20:3343731-3344641",0.0139,0.0012,0.0446,0.3032,"C20orf194_chr20:3343731-3344641","ENSG00000088854.13",2883.08825666914,1.45624677356121,0.0576854991048808,25.244589995027,1.29859738227499e-140,6.2746904042567e-139,"ENSG00000088854","C20orf194","up","dark"
"224","KIZ","chr20:21136552-21138955",0.0498,0.0219,0.1124,0.105,"KIZ_chr20:21136552-21138955","ENSG00000088970.16",739.380553566964,-0.322893510137536,0.123499421822667,-2.61453458949127,0.0089349112973749,0.0182068081904336,"ENSG00000088970","KIZ","down","else"
"225","KIZ","chr20:21163159-21214535",0.00705,0.04815,0.0061,0.10865,"KIZ_chr20:21163159-21214535","ENSG00000088970.16",739.380553566964,-0.322893510137536,0.123499421822667,-2.61453458949127,0.0089349112973749,0.0182068081904336,"ENSG00000088970","KIZ","down","dark"
"226","KDM2B","chr12:121444280-121444449",0.0081,0.0158,0.0653,0.1365,"KDM2B_chr12:121444280-121444449","ENSG00000089094.20",1499.80170995828,-0.793241540910146,0.0777608261791587,-10.201043120125,1.96154302281325e-24,1.21689594915281e-23,"ENSG00000089094","KDM2B","down","else"
"227","CHGB","chr20:5911682-5912563",0.0043,0.0021,0.1966,0.35155,"CHGB_chr20:5911682-5912563","ENSG00000089199.10",84432.0642321977,-1.79700647238339,0.0360270515147364,-49.8793655553065,0,0,"ENSG00000089199","CHGB","down","else"
"228","CHGB","chr20:5912706-5914618",0.0048,0.00255,0.0508,0.41545,"CHGB_chr20:5912706-5914618","ENSG00000089199.10",84432.0642321977,-1.79700647238339,0.0360270515147364,-49.8793655553065,0,0,"ENSG00000089199","CHGB","down","else"
"229","CHGB","chr20:5912706-5916326",0.00435,0.03785,0.20825,0.16605,"CHGB_chr20:5912706-5916326","ENSG00000089199.10",84432.0642321977,-1.79700647238339,0.0360270515147364,-49.8793655553065,0,0,"ENSG00000089199","CHGB","down","else"
"230","CHGB","chr20:5912151-5912563",0.0086,0.0039,0.0052,0.10665,"CHGB_chr20:5912151-5912563","ENSG00000089199.10",84432.0642321977,-1.79700647238339,0.0360270515147364,-49.8793655553065,0,0,"ENSG00000089199","CHGB","down","dark"
"231","ZNF302","chr19:34683238-34683992",0.0313,0.0241,0.008,0.1036,"ZNF302_chr19:34683238-34683992","ENSG00000089335.22",1426.6777315103,-0.132240231863088,0.0592854335203447,-2.23056869134148,0.0257097126181959,0.0485914355676573,"ENSG00000089335","ZNF302","down","dark"
"232","GCN1","chr12:120162989-120163070",0.042,0.0464,0.0483,0.1011,"GCN1_chr12:120162989-120163070","ENSG00000089154.11",16489.5532841157,0.195760358824864,0.0554841897240393,3.52821875562235,0.000418366259559293,0.00100173402974966,"ENSG00000089154","GCN1","up","dark"
"233","GRAMD1A","chr19:35000486-35001098",0.0155,0.0063,0.2641,0.1369,"GRAMD1A_chr19:35000486-35001098","ENSG00000089351.15",4329.98762526156,-0.196929197131867,0.0475384229501966,-4.14252692686458,3.43500023577141e-05,9.11505403848685e-05,"ENSG00000089351","GRAMD1A","down","else"
"234","GRAMD1A","chr19:35001244-35009119",0.0013,0.0389,0.64095,0.61905,"GRAMD1A_chr19:35001244-35009119","ENSG00000089351.15",4329.98762526156,-0.196929197131867,0.0475384229501966,-4.14252692686458,3.43500023577141e-05,9.11505403848685e-05,"ENSG00000089351","GRAMD1A","down","else"
"235","ARHGAP4","chrX:153910085-153910506",0.01915,0.03905,0.2068,0.04975,"ARHGAP4_chrX:153910085-153910506","ENSG00000089820.16",465.439895482479,-0.222775879345059,0.164212314174299,-1.35663321271143,0.174897783212803,0.264170867150383,"ENSG00000089820","ARHGAP4","not_sign","anti-dark"
"236","MAEA","chr4:1315600-1327627",0.0212,0.0135,0.0939,0.1005,"MAEA_chr4:1315600-1327627","ENSG00000090316.16",3736.97388024185,0.253899032033896,0.0503734603317805,5.04033334937904,4.64721654799108e-07,1.41189151945918e-06,"ENSG00000090316","MAEA","up","else"
"237","CERS4","chr19:8210862-8240486",0.0079,0.0307,0.1954,0.1478,"CERS4_chr19:8210862-8240486","ENSG00000090661.12",540.193836967869,0.547775660638711,0.132413642412288,4.13685214498623,3.52102826505022e-05,9.33369066002934e-05,"ENSG00000090661","CERS4","up","else"
"238","SPTLC1","chr9:92068098-92076798",0.0178,0.0267,0.0065,0.36295,"SPTLC1_chr9:92068098-92076798","ENSG00000090054.16",2687.91964999081,0.676356356230544,0.0496049716625527,13.6348501684788,2.48500700824334e-42,2.46414891729062e-41,"ENSG00000090054","SPTLC1","up","dark"
"239","YPEL3","chr16:30092799-30094385",0.0357,0.0473,0.1097,0.0474,"YPEL3_chr16:30092799-30094385","ENSG00000090238.12",545.411976001313,0.0139680749359862,0.100866699266085,0.138480539539998,0.889860648626075,0.92628791210904,"ENSG00000090238","YPEL3","not_sign","anti-dark"
"240","NDUFB2","chr7:140697172-140702866",2e-04,1e-04,0.0034,0.112,"NDUFB2_chr7:140697172-140702866","ENSG00000090266.13",3004.6745377807,-0.253035894929733,0.0530677988137748,-4.76816262565713,1.85913686399208e-06,5.42343434650619e-06,"ENSG00000090266","NDUFB2","down","dark"
"241","NDUFB2","chr7:140697221-140702866",0.0039,0.0061,0.0131,0.3968,"NDUFB2_chr7:140697221-140702866","ENSG00000090266.13",3004.6745377807,-0.253035894929733,0.0530677988137748,-4.76816262565713,1.85913686399208e-06,5.42343434650619e-06,"ENSG00000090266","NDUFB2","down","dark"
"242","AARS1","chr16:70272882-70276486",0.0014,6e-04,0.2293,0.2332,"AARS1_chr16:70272882-70276486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"else"
"243","AARS1","chr16:70271972-70272796",0.0014,6e-04,0.2877,0.321,"AARS1_chr16:70271972-70272796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"else"
"244","NRCAM","chr7:108184686-108189645",0.0015,0.0431,0.0113,0.2068,"NRCAM_chr7:108184686-108189645","ENSG00000091129.22",29877.5614289415,-0.799350644594701,0.0782637418970754,-10.213550045255,1.72437850492339e-24,1.07137970973989e-23,"ENSG00000091129","NRCAM","down","dark"
"245","PDPR","chr16:70114931-70120130",0.0238,0.0025,0.1265,0.0029,"PDPR_chr16:70114931-70120130","ENSG00000090857.14",4587.98211931667,1.10744615014277,0.0634259921427434,17.4604466202184,2.86682489301415e-68,4.83833037822367e-67,"ENSG00000090857","PDPR","up","anti-dark"
"246","SPAG7","chr17:4966319-4966401",0.03135,0.0094,0.1494,0.1016,"SPAG7_chr17:4966319-4966401","ENSG00000091640.8",1561.89304193771,-0.338876468920887,0.0521144337657441,-6.50254534941599,7.89722026052932e-11,2.94591729041743e-10,"ENSG00000091640","SPAG7","down","else"
"247","HECTD1","chr14:31163255-31168298",0.0089,0.0011,0.1158,0.1439,"HECTD1_chr14:31163255-31168298","ENSG00000092148.14",10886.2172669239,0.258006774200162,0.0911172325815897,2.83159142228265,0.00463169907354166,0.00981036513042262,"ENSG00000092148","HECTD1","up","else"
"248","HECTD1","chr14:31157303-31163151",0.0092,0.0012,0.1142,0.0396,"HECTD1_chr14:31157303-31163151","ENSG00000092148.14",10886.2172669239,0.258006774200162,0.0911172325815897,2.83159142228265,0.00463169907354166,0.00981036513042262,"ENSG00000092148","HECTD1","up","anti-dark"
"249","G2E3","chr14:30559272-30563746",0.0027,2e-04,0.1463,0.08,"G2E3_chr14:30559272-30563746","ENSG00000092140.16",2288.06005215088,0.717805834270036,0.125868253498679,5.70283462523433,1.17831289110007e-08,3.91676408106513e-08,"ENSG00000092140","G2E3","up","else"
"250","NUP50","chr22:45178900-45180220",0.0021,0.0067,5e-04,0.5092,"NUP50_chr22:45178900-45180220","ENSG00000093000.19",6079.80819184406,-0.00745381439503795,0.0737093819592779,-0.101124364319809,0.91945173725259,0.945569696551448,"ENSG00000093000","NUP50","not_sign","dark"
"251","LRRFIP2","chr3:37121536-37129063",0.0035,4e-04,0.0222,0.4036,"LRRFIP2_chr3:37121536-37129063","ENSG00000093167.18",1893.45149908149,0.156897604108912,0.0786800289111437,1.99412234947323,0.0461386853632967,0.0826652841089296,"ENSG00000093167","LRRFIP2","up","dark"
"252","NUP188","chr9:128952846-128956141",0.0044,5e-04,0.9683,0.9726,"NUP188_chr9:128952846-128956141","ENSG00000095319.14",9668.10230633964,0.387014567737022,0.0567320055134765,6.82180304105568,8.99048759374218e-12,3.51797352103151e-11,"ENSG00000095319","NUP188","up","else"
"253","NUP188","chr9:128985014-128987589",0.0021,0.00295,0.00795,0.1352,"NUP188_chr9:128985014-128987589","ENSG00000095319.14",9668.10230633964,0.387014567737022,0.0567320055134765,6.82180304105568,8.99048759374218e-12,3.51797352103151e-11,"ENSG00000095319","NUP188","up","dark"
"254","NUP188","chr9:128956174-128956350",0.0029,4e-04,0.8541,0.9537,"NUP188_chr9:128956174-128956350","ENSG00000095319.14",9668.10230633964,0.387014567737022,0.0567320055134765,6.82180304105568,8.99048759374218e-12,3.51797352103151e-11,"ENSG00000095319","NUP188","up","else"
"255","NUP188","chr9:128956182-128956350",0.0029,4e-04,0.1261,0.0213,"NUP188_chr9:128956182-128956350","ENSG00000095319.14",9668.10230633964,0.387014567737022,0.0567320055134765,6.82180304105568,8.99048759374218e-12,3.51797352103151e-11,"ENSG00000095319","NUP188","up","anti-dark"
"256","NUP188","chr9:129004780-129005147",0.0149,0.0411,0.152,0.0182,"NUP188_chr9:129004780-129005147","ENSG00000095319.14",9668.10230633964,0.387014567737022,0.0567320055134765,6.82180304105568,8.99048759374218e-12,3.51797352103151e-11,"ENSG00000095319","NUP188","up","anti-dark"
"257","SUCO","chr1:172570730-172571426",0.0227,0.033,0.0233,0.1975,"SUCO_chr1:172570730-172571426","ENSG00000094975.14",3596.22241481493,0.0162283880555941,0.0842644319020882,0.192588826498597,0.847280996272335,0.896170968084314,"ENSG00000094975","SUCO","not_sign","dark"
"258","SUCO","chr1:172575623-172577764",0.00705,0.0474,0.1309,0.07255,"SUCO_chr1:172575623-172577764","ENSG00000094975.14",3596.22241481493,0.0162283880555941,0.0842644319020882,0.192588826498597,0.847280996272335,0.896170968084314,"ENSG00000094975","SUCO","not_sign","else"
"259","MAP3K1","chr5:56817116-56856600",0.0329,0.0373,0.0607,0.47015,"MAP3K1_chr5:56817116-56856600","ENSG00000095015.6",8517.25730000749,0.509044897278436,0.0701786934855233,7.25355335068248,4.05977361693843e-13,1.68187701972864e-12,"ENSG00000095015","MAP3K1","up","else"
"260","CREM","chr10:35188388-35206895",0.0382,0.013,0.1046,0.0397,"CREM_chr10:35188388-35206895","ENSG00000095794.20",2048.52036288583,2.08683781446321,0.0653771877860297,31.9199691074681,1.41094486985201e-223,1.6054211880883e-221,"ENSG00000095794","CREM","up","anti-dark"
"261","IFT74","chr9:27054574-27055609",0.0249,0.0265,0.0362,0.1002,"IFT74_chr9:27054574-27055609","ENSG00000096872.17",1248.1445897563,0.845595352096835,0.129484768426549,6.53046194059886,6.55671482191132e-11,2.45700175546839e-10,"ENSG00000096872","IFT74","up","dark"
"262","NUBP2","chr16:1784066-1785727",0.0106,0.033,0.0089,0.1656,"NUBP2_chr16:1784066-1785727","ENSG00000095906.17",2219.68641005734,0.0152934544839363,0.059326678363929,0.257783764500034,0.796573795173981,0.860108057443119,"ENSG00000095906","NUBP2","not_sign","dark"
"263","WASHC2A","chr10:50069711-50075433",0.0233,0.0082,0.1186,0.0283,"WASHC2A_chr10:50069711-50075433","ENSG00000099290.17",4838.71171043475,0.968245258085055,0.0572304247353948,16.9183657567062,3.29445653457926e-64,5.14180950033479e-63,"ENSG00000099290","WASHC2A","up","anti-dark"
"264","BCL7C","chr16:30835148-30888860",0.0319,0.0157,0.5081,0.0132,"BCL7C_chr16:30835148-30888860","ENSG00000099385.12",1051.37020253133,-0.563504059876035,0.0659813225988812,-8.54035714472916,1.33807620297281e-17,6.57874144317039e-17,"ENSG00000099385","BCL7C","down","anti-dark"
"265","CBARP","chr19:1235145-1235312",0.0398,0.0461,0.1403,0.0493,"CBARP_chr19:1235145-1235312","ENSG00000099625.14",4481.60646767255,2.43644606398508,0.0832101408583163,29.280638619921,1.82982007100464e-188,1.48618708464393e-186,"ENSG00000099625","CBARP","up","anti-dark"
"266","MARCHF2","chr19:8413420-8418539",0.00605,0.0436,0.12505,0.0544,"MARCHF2_chr19:8413420-8418539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"else"
"267","RANBP1","chr22:20122421-20122580",0.0011,0.01,0.3331,0.6821,"RANBP1_chr22:20122421-20122580","ENSG00000099901.17",7312.48381005589,-0.340835727558165,0.04468688026878,-7.62719897894252,2.39909152148511e-14,1.04712690042406e-13,"ENSG00000099901","RANBP1","down","else"
"268","RANBP1","chr22:20122422-20122579",0.0118,0.0121,0.1485,0.1495,"RANBP1_chr22:20122422-20122579","ENSG00000099901.17",7312.48381005589,-0.340835727558165,0.04468688026878,-7.62719897894252,2.39909152148511e-14,1.04712690042406e-13,"ENSG00000099901","RANBP1","down","else"
"269","RANBP1","chr22:20126823-20126951",0.0334,0.0085,0.1432,0.0231,"RANBP1_chr22:20126823-20126951","ENSG00000099901.17",7312.48381005589,-0.340835727558165,0.04468688026878,-7.62719897894252,2.39909152148511e-14,1.04712690042406e-13,"ENSG00000099901","RANBP1","down","anti-dark"
"270","MYO9B","chr19:17203004-17203147",0.0186,8e-04,0.2248,0.7057,"MYO9B_chr19:17203004-17203147","ENSG00000099331.14",4318.37483408537,-0.794344275213803,0.0829198423450914,-9.57966456216768,9.73606244539519e-22,5.50728792300694e-21,"ENSG00000099331","MYO9B","down","else"
"271","MYO9B","chr19:17203005-17203146",0.013,0.0102,0.3057,0.1711,"MYO9B_chr19:17203005-17203146","ENSG00000099331.14",4318.37483408537,-0.794344275213803,0.0829198423450914,-9.57966456216768,9.73606244539519e-22,5.50728792300694e-21,"ENSG00000099331","MYO9B","down","else"
"272","MYO9B","chr19:17211774-17214460",0.003,0.0469,0.0165,0.1348,"MYO9B_chr19:17211774-17214460","ENSG00000099331.14",4318.37483408537,-0.794344275213803,0.0829198423450914,-9.57966456216768,9.73606244539519e-22,5.50728792300694e-21,"ENSG00000099331","MYO9B","down","dark"
"273","SETD1A","chr16:30957925-30958717",0.0095,0.0457,0.1131,0.1001,"SETD1A_chr16:30957925-30958717","ENSG00000099381.19",3476.7051164448,0.550363309425647,0.0503633536352002,10.9278526885268,8.48320864892888e-28,5.78455964514507e-27,"ENSG00000099381","SETD1A","up","else"
